date,code,indicator,model,full_prob_high,partial_prob_high,full_regime,partial_regime
2011-02-28,M0017126,PMI,模型B：共同AR(1),0.07263540398708908,0.010531278786706098,低位区制,低位区制
2011-03-31,M0017126,PMI,模型B：共同AR(1),0.13770752049176438,0.2133351700079267,低位区制,低位区制
2011-04-30,M0017126,PMI,模型B：共同AR(1),0.030656414922995333,0.006847059772458233,低位区制,低位区制
2011-05-31,M0017126,PMI,模型B：共同AR(1),0.00857285157898045,0.003411096409519785,低位区制,低位区制
2011-06-30,M0017126,PMI,模型B：共同AR(1),0.006201519287141606,0.012066196791493925,低位区制,低位区制
2011-07-31,M0017126,PMI,模型B：共同AR(1),0.0030935660441915877,0.0021596266445757344,低位区制,低位区制
2011-08-31,M0017126,PMI,模型B：共同AR(1),0.00486386139853479,0.0013315116989846036,低位区制,低位区制
2011-09-30,M0017126,PMI,模型B：共同AR(1),0.021427887212427728,0.0035423161978812515,低位区制,低位区制
2011-10-31,M0017126,PMI,模型B：共同AR(1),0.11384094636327477,0.082529375633139,低位区制,低位区制
2011-11-30,M0017126,PMI,模型B：共同AR(1),0.32571887219857315,0.5895342073523805,低位区制,高位区制
2011-12-31,M0017126,PMI,模型B：共同AR(1),0.27466526363006644,0.11463823593808878,低位区制,低位区制
2012-01-31,M0017126,PMI,模型B：共同AR(1),0.26234122975430074,0.00732196612339659,低位区制,低位区制
2012-02-29,M0017126,PMI,模型B：共同AR(1),0.39006049155970557,0.03723676565237111,低位区制,低位区制
2012-03-31,M0017126,PMI,模型B：共同AR(1),0.9988318155154651,0.9993102752328579,高位区制,高位区制
2012-04-30,M0017126,PMI,模型B：共同AR(1),0.9881377088695159,0.7363625122858913,高位区制,高位区制
2012-05-31,M0017126,PMI,模型B：共同AR(1),0.9855502634104492,0.9992374922513612,高位区制,高位区制
2012-06-30,M0017126,PMI,模型B：共同AR(1),0.18069833393831797,0.026159896610655937,低位区制,低位区制
2012-07-31,M0017126,PMI,模型B：共同AR(1),0.05389265680586598,0.003178014619451566,低位区制,低位区制
2012-08-31,M0017126,PMI,模型B：共同AR(1),0.040219892015505763,0.04166137981602742,低位区制,低位区制
2012-09-30,M0017126,PMI,模型B：共同AR(1),0.008781185685306154,0.002834368975630633,低位区制,低位区制
2012-10-31,M0017126,PMI,模型B：共同AR(1),0.0030894601987248816,0.001888840842783406,低位区制,低位区制
2012-11-30,M0017126,PMI,模型B：共同AR(1),0.0014390866918655063,0.0012921934148785738,低位区制,低位区制
2012-12-31,M0017126,PMI,模型B：共同AR(1),0.0012061769927965802,0.001309856465026418,低位区制,低位区制
2013-01-31,M0017126,PMI,模型B：共同AR(1),0.001297096591031061,0.001296943390670567,低位区制,低位区制
2013-02-28,M0017126,PMI,模型B：共同AR(1),0.0019230293420708037,0.0028299470482033946,低位区制,低位区制
2013-03-31,M0017126,PMI,模型B：共同AR(1),0.0023903305065546276,0.0029416045573562506,低位区制,低位区制
2013-04-30,M0017126,PMI,模型B：共同AR(1),0.0016611262065993507,0.0014813984452700015,低位区制,低位区制
2013-05-31,M0017126,PMI,模型B：共同AR(1),0.0016346157601450607,0.0015044923748377625,低位区制,低位区制
2013-06-30,M0017126,PMI,模型B：共同AR(1),0.0021027406324469634,0.004024022656362293,低位区制,低位区制
2013-07-31,M0017126,PMI,模型B：共同AR(1),0.001744462126748316,0.0015072854472402012,低位区制,低位区制
2013-08-31,M0017126,PMI,模型B：共同AR(1),0.0028330708876910557,0.003230609343826298,低位区制,低位区制
2013-09-30,M0017126,PMI,模型B：共同AR(1),0.0018786357507802078,0.0014657690628323422,低位区制,低位区制
2013-10-31,M0017126,PMI,模型B：共同AR(1),0.002174515533568574,0.0020466820646681642,低位区制,低位区制
2013-11-30,M0017126,PMI,模型B：共同AR(1),0.0014578589440889399,0.0013083031299825584,低位区制,低位区制
2013-12-31,M0017126,PMI,模型B：共同AR(1),0.0011951254558858616,0.0013464578150465055,低位区制,低位区制
2014-01-31,M0017126,PMI,模型B：共同AR(1),0.001258872491578551,0.001731279025906943,低位区制,低位区制
2014-02-28,M0017126,PMI,模型B：共同AR(1),0.0012707803452943153,0.0016759647518559497,低位区制,低位区制
2014-03-31,M0017126,PMI,模型B：共同AR(1),0.0011947253136583734,0.0012645991065390351,低位区制,低位区制
2014-04-30,M0017126,PMI,模型B：共同AR(1),0.0012507406331144161,0.0012834785147214445,低位区制,低位区制
2014-05-31,M0017126,PMI,模型B：共同AR(1),0.001886118694174807,0.0019897770406586864,低位区制,低位区制
2014-06-30,M0017126,PMI,模型B：共同AR(1),0.001931199422146352,0.001486852201802114,低位区制,低位区制
2014-07-31,M0017126,PMI,模型B：共同AR(1),0.0036930383498156912,0.004347174443205356,低位区制,低位区制
2014-08-31,M0017126,PMI,模型B：共同AR(1),0.001624768674600784,0.00173257454244244,低位区制,低位区制
2014-09-30,M0017126,PMI,模型B：共同AR(1),0.0013424988607033683,0.0013139797907635962,低位区制,低位区制
2014-10-31,M0017126,PMI,模型B：共同AR(1),0.0011921556371779392,0.0013396368735625155,低位区制,低位区制
2014-11-30,M0017126,PMI,模型B：共同AR(1),0.0013467257294121021,0.0019558247242509584,低位区制,低位区制
2014-12-31,M0017126,PMI,模型B：共同AR(1),0.0012373012168256396,0.0014338025471495235,低位区制,低位区制
2015-01-31,M0017126,PMI,模型B：共同AR(1),0.0013930329295202325,0.0019162978931178568,低位区制,低位区制
2015-02-28,M0017126,PMI,模型B：共同AR(1),0.0011749398430771722,0.0013022607068859358,低位区制,低位区制
2015-03-31,M0017126,PMI,模型B：共同AR(1),0.0011313117067551725,0.001254966446079341,低位区制,低位区制
2015-04-30,M0017126,PMI,模型B：共同AR(1),0.001133089868762024,0.0012917814834330255,低位区制,低位区制
2015-05-31,M0017126,PMI,模型B：共同AR(1),0.0011299576451096066,0.0012494626516334683,低位区制,低位区制
2015-06-30,M0017126,PMI,模型B：共同AR(1),0.0011619490168541904,0.0013556771920537436,低位区制,低位区制
2015-07-31,M0017126,PMI,模型B：共同AR(1),0.0011969585677121582,0.0013588344902427667,低位区制,低位区制
2015-08-31,M0017126,PMI,模型B：共同AR(1),0.0014041966180676733,0.0019144133070328716,低位区制,低位区制
2015-09-30,M0017126,PMI,模型B：共同AR(1),0.0011721637854657492,0.0012612900551812608,低位区制,低位区制
2015-10-31,M0017126,PMI,模型B：共同AR(1),0.0011688913830499412,0.0012859051765652019,低位区制,低位区制
2015-11-30,M0017126,PMI,模型B：共同AR(1),0.0013436263137816685,0.0017121983166188152,低位区制,低位区制
2015-12-31,M0017126,PMI,模型B：共同AR(1),0.00130481280008518,0.0012900878755685923,低位区制,低位区制
2016-01-31,M0017126,PMI,模型B：共同AR(1),0.002070541189157792,0.0024206838567033175,低位区制,低位区制
2016-02-29,M0017126,PMI,模型B：共同AR(1),0.0035806843318459385,0.004673047158014015,低位区制,低位区制
2016-03-31,M0017126,PMI,模型B：共同AR(1),0.0051924600635114785,0.010452738473123918,低位区制,低位区制
2016-04-30,M0017126,PMI,模型B：共同AR(1),0.0017694290754135247,0.001513191780138122,低位区制,低位区制
2016-05-31,M0017126,PMI,模型B：共同AR(1),0.0012283826189302617,0.0012693964183921964,低位区制,低位区制
2016-06-30,M0017126,PMI,模型B：共同AR(1),0.001168529199477379,0.0013170742573278182,低位区制,低位区制
2016-07-31,M0017126,PMI,模型B：共同AR(1),0.0012488252958478701,0.0013028901471167423,低位区制,低位区制
2016-08-31,M0017126,PMI,模型B：共同AR(1),0.0018688313733623311,0.0018392357057844982,低位区制,低位区制
2016-09-30,M0017126,PMI,模型B：共同AR(1),0.0025118710985397585,0.001505224611564069,低位区制,低位区制
2016-10-31,M0017126,PMI,模型B：共同AR(1),0.008532814111106377,0.011344286634415036,低位区制,低位区制
2016-11-30,M0017126,PMI,模型B：共同AR(1),0.0052503441707833776,0.0034251399721794418,低位区制,低位区制
2016-12-31,M0017126,PMI,模型B：共同AR(1),0.0020643344604444154,0.001303048813039611,低位区制,低位区制
2017-01-31,M0017126,PMI,模型B：共同AR(1),0.0019095332877943948,0.001451295480505408,低位区制,低位区制
2017-02-28,M0017126,PMI,模型B：共同AR(1),0.002452012659700613,0.001883263727232567,低位区制,低位区制
2017-03-31,M0017126,PMI,模型B：共同AR(1),0.0028944158839786078,0.0024792155573529063,低位区制,低位区制
2017-04-30,M0017126,PMI,模型B：共同AR(1),0.0015652258060141542,0.0017028209730896046,低位区制,低位区制
2017-05-31,M0017126,PMI,模型B：共同AR(1),0.0018036390080749653,0.0014109992395931938,低位区制,低位区制
2017-06-30,M0017126,PMI,模型B：共同AR(1),0.0032790897539321743,0.003190955890167226,低位区制,低位区制
2017-07-31,M0017126,PMI,模型B：共同AR(1),0.0021107409223739995,0.0014377000096646908,低位区制,低位区制
2017-08-31,M0017126,PMI,模型B：共同AR(1),0.004736333033926314,0.002868647534901386,低位区制,低位区制
2017-09-30,M0017126,PMI,模型B：共同AR(1),0.009018690206900267,0.00929933665248803,低位区制,低位区制
2017-10-31,M0017126,PMI,模型B：共同AR(1),0.0030405097866762674,0.0029077085599769343,低位区制,低位区制
2017-11-30,M0017126,PMI,模型B：共同AR(1),0.002416437477118907,0.0019090061518254222,低位区制,低位区制
2017-12-31,M0017126,PMI,模型B：共同AR(1),0.0018687837048617893,0.001326454974338669,低位区制,低位区制
2018-01-31,M0017126,PMI,模型B：共同AR(1),0.0030424737642916703,0.0019247362174846456,低位区制,低位区制
2018-02-28,M0017126,PMI,模型B：共同AR(1),0.012410050431412446,0.027280411806456517,低位区制,低位区制
2018-03-31,M0017126,PMI,模型B：共同AR(1),0.02284763433027775,0.057623204429643665,低位区制,低位区制
2018-04-30,M0017126,PMI,模型B：共同AR(1),0.005436221781104478,0.0026291337357135813,低位区制,低位区制
2018-05-31,M0017126,PMI,模型B：共同AR(1),0.0032643151503341937,0.0023066257116859654,低位区制,低位区制
2018-06-30,M0017126,PMI,模型B：共同AR(1),0.0014987249117170455,0.0012743323019952467,低位区制,低位区制
2018-07-31,M0017126,PMI,模型B：共同AR(1),0.0011998885424699473,0.001344654173152099,低位区制,低位区制
2018-08-31,M0017126,PMI,模型B：共同AR(1),0.001238610376079218,0.001278156052109249,低位区制,低位区制
2018-09-30,M0017126,PMI,模型B：共同AR(1),0.0012577321348232887,0.0015030424950927348,低位区制,低位区制
2018-10-31,M0017126,PMI,模型B：共同AR(1),0.0016382354926832282,0.0023914052444200533,低位区制,低位区制
2018-11-30,M0017126,PMI,模型B：共同AR(1),0.001911894109915112,0.002203544974401956,低位区制,低位区制
2018-12-31,M0017126,PMI,模型B：共同AR(1),0.0033074992624636144,0.006052616565436457,低位区制,低位区制
2019-01-31,M0017126,PMI,模型B：共同AR(1),0.0021826785938741083,0.0015259446174285835,低位区制,低位区制
2019-02-28,M0017126,PMI,模型B：共同AR(1),0.0048394180373880664,0.005898163446503916,低位区制,低位区制
2019-03-31,M0017126,PMI,模型B：共同AR(1),0.008112930623262812,0.01804977679255583,低位区制,低位区制
2019-04-30,M0017126,PMI,模型B：共同AR(1),0.0037317857984512427,0.0037509666317928785,低位区制,低位区制
